TIME_ID,EMPLOYEE_ID,IN_TIME,OUT_TIME,DAY
10726,24,5:03:00 PM,11:18:00 PM,04/01/2016
10727,25,10:21:00 AM,3:23:00 PM,04/01/2016
10728,26,11:35:00 AM,4:52:00 PM,04/01/2016
10729,27,5:02:00 PM,10:33:00 PM,04/01/2016
10730,28,11:20:00 AM,5:14:00 PM,04/01/2016
10731,29,5:29:00 PM,10:44:00 PM,04/01/2016
10732,30,10:52:00 AM,5:07:00 PM,04/01/2016
10733,31,4:35:00 PM,10:17:00 PM,04/01/2016
10734,32,11:06:00 AM,3:38:00 PM,04/01/2016
10735,33,5:37:00 PM,10:08:00 PM,04/01/2016
10736,34,10:07:00 AM,5:12:00 PM,04/01/2016
10737,35,11:41:00 AM,5:21:00 PM,04/01/2016
10738,36,11:56:00 AM,3:15:00 PM,04/01/2016
10739,37,4:49:00 PM,11:49:00 PM,04/01/2016
10740,38,11:07:00 AM,4:29:00 PM,04/01/2016
10741,39,5:04:00 PM,11:26:00 PM,04/01/2016
10742,1,10:30:00 AM,5:39:00 PM,05/01/2016
10743,2,4:12:00 PM,11:43:00 PM,05/01/2016
10744,3,11:32:00 AM,3:12:00 PM,05/01/2016
10745,4,5:26:00 PM,11:13:00 PM,05/01/2016
10746,5,4:17:00 PM,10:31:00 PM,05/01/2016
10747,6,10:23:00 AM,3:58:00 PM,05/01/2016
10748,7,11:12:00 AM,5:14:00 PM,05/01/2016
10749,8,5:34:00 PM,11:43:00 PM,05/01/2016
10750,9,5:58:00 PM,11:40:00 PM,05/01/2016
10751,10,4:41:00 PM,10:00:00 PM,05/01/2016
10752,11,10:10:00 AM,4:50:00 PM,05/01/2016
10753,12,10:59:00 AM,3:00:00 PM,05/01/2016
10754,13,5:39:00 PM,11:53:00 PM,05/01/2016
10755,14,11:19:00 AM,4:54:00 PM,05/01/2016
10756,15,11:09:00 AM,3:45:00 PM,05/01/2016
10757,16,4:39:00 PM,11:26:00 PM,05/01/2016
10758,17,10:18:00 AM,3:35:00 PM,05/01/2016
10759,18,10:14:00 AM,3:06:00 PM,05/01/2016
10760,19,5:39:00 PM,11:49:00 PM,05/01/2016
10761,20,11:07:00 AM,5:58:00 PM,05/01/2016
10762,21,5:38:00 PM,10:54:00 PM,05/01/2016
10763,22,11:49:00 AM,3:08:00 PM,05/01/2016
10764,23,4:53:00 PM,11:17:00 PM,05/01/2016
10765,24,4:25:00 PM,11:47:00 PM,05/01/2016
10766,25,11:25:00 AM,4:07:00 PM,05/01/2016
10767,26,11:10:00 AM,5:30:00 PM,05/01/2016
10768,27,4:05:00 PM,11:46:00 PM,05/01/2016
10769,28,10:26:00 AM,4:48:00 PM,05/01/2016
10770,29,4:28:00 PM,11:16:00 PM,05/01/2016
10771,30,10:45:00 AM,4:48:00 PM,05/01/2016
10772,31,4:26:00 PM,11:32:00 PM,05/01/2016
10773,32,11:46:00 AM,3:21:00 PM,05/01/2016
10774,33,4:30:00 PM,11:53:00 PM,05/01/2016
10775,34,10:28:00 AM,5:28:00 PM,05/01/2016
10776,35,11:23:00 AM,5:58:00 PM,05/01/2016
10777,36,10:36:00 AM,3:05:00 PM,05/01/2016
10778,37,4:54:00 PM,10:16:00 PM,05/01/2016
10779,38,10:55:00 AM,5:38:00 PM,05/01/2016
10780,39,4:27:00 PM,10:17:00 PM,05/01/2016
10781,1,11:53:00 AM,3:15:00 PM,06/01/2016
10782,2,5:39:00 PM,10:13:00 PM,06/01/2016
10783,3,10:40:00 AM,3:41:00 PM,06/01/2016
10784,4,4:58:00 PM,10:28:00 PM,06/01/2016
10785,5,4:54:00 PM,11:40:00 PM,06/01/2016
10786,6,11:49:00 AM,3:37:00 PM,06/01/2016
10787,7,10:56:00 AM,4:57:00 PM,06/01/2016
10788,8,5:03:00 PM,11:50:00 PM,06/01/2016
10789,9,5:53:00 PM,11:14:00 PM,06/01/2016
10790,10,5:15:00 PM,10:45:00 PM,06/01/2016
10791,11,11:17:00 AM,5:59:00 PM,06/01/2016
10792,12,11:53:00 AM,5:51:00 PM,06/01/2016
10793,13,4:37:00 PM,10:56:00 PM,06/01/2016
10794,14,10:13:00 AM,5:49:00 PM,06/01/2016
10795,15,11:00:00 AM,3:12:00 PM,06/01/2016
10796,16,4:46:00 PM,10:00:00 PM,06/01/2016
10797,17,11:55:00 AM,4:20:00 PM,06/01/2016
10798,18,10:58:00 AM,3:03:00 PM,06/01/2016
10799,19,4:57:00 PM,10:28:00 PM,06/01/2016
10800,20,10:06:00 AM,3:38:00 PM,06/01/2016
10801,21,4:30:00 PM,10:56:00 PM,06/01/2016
10802,22,10:51:00 AM,4:58:00 PM,06/01/2016
10803,23,5:48:00 PM,10:38:00 PM,06/01/2016
10804,24,5:40:00 PM,10:37:00 PM,06/01/2016
10805,25,11:51:00 AM,3:20:00 PM,06/01/2016
10806,26,10:17:00 AM,4:51:00 PM,06/01/2016
10807,27,5:41:00 PM,11:22:00 PM,06/01/2016
10808,28,11:11:00 AM,3:26:00 PM,06/01/2016
10809,29,4:20:00 PM,11:46:00 PM,06/01/2016
10810,30,11:51:00 AM,4:16:00 PM,06/01/2016
10811,31,5:51:00 PM,10:20:00 PM,06/01/2016
10812,32,11:13:00 AM,3:52:00 PM,06/01/2016
10813,33,5:06:00 PM,10:51:00 PM,06/01/2016
10814,34,10:37:00 AM,3:26:00 PM,06/01/2016
10815,35,11:15:00 AM,5:48:00 PM,06/01/2016
10816,36,10:03:00 AM,3:23:00 PM,06/01/2016
10817,37,4:27:00 PM,11:01:00 PM,06/01/2016
10818,38,10:38:00 AM,5:03:00 PM,06/01/2016
10819,39,5:30:00 PM,11:41:00 PM,06/01/2016
10820,1,11:58:00 AM,4:42:00 PM,07/01/2016
10821,2,5:08:00 PM,10:31:00 PM,07/01/2016
10822,3,11:48:00 AM,3:53:00 PM,07/01/2016
10823,4,5:30:00 PM,11:22:00 PM,07/01/2016
10824,5,5:53:00 PM,11:06:00 PM,07/01/2016
10825,6,10:21:00 AM,3:29:00 PM,07/01/2016
10826,7,11:45:00 AM,4:23:00 PM,07/01/2016
10827,8,5:54:00 PM,10:38:00 PM,07/01/2016
10828,9,4:00:00 PM,11:18:00 PM,07/01/2016
10829,10,4:01:00 PM,10:35:00 PM,07/01/2016
10830,11,11:03:00 AM,3:04:00 PM,07/01/2016
10831,12,11:50:00 AM,5:11:00 PM,07/01/2016
10832,13,5:14:00 PM,11:32:00 PM,07/01/2016
10833,14,11:21:00 AM,4:47:00 PM,07/01/2016
10834,15,11:58:00 AM,4:56:00 PM,07/01/2016
10835,16,5:38:00 PM,11:30:00 PM,07/01/2016
10836,17,11:24:00 AM,3:01:00 PM,07/01/2016
10837,18,10:05:00 AM,4:12:00 PM,07/01/2016
10838,19,4:46:00 PM,10:27:00 PM,07/01/2016
10839,20,11:14:00 AM,3:01:00 PM,07/01/2016
10840,21,4:25:00 PM,10:43:00 PM,07/01/2016
10841,22,10:48:00 AM,3:48:00 PM,07/01/2016
10842,23,4:33:00 PM,10:13:00 PM,07/01/2016
10843,24,4:27:00 PM,10:34:00 PM,07/01/2016
10844,25,11:05:00 AM,5:38:00 PM,07/01/2016
10845,26,11:41:00 AM,3:52:00 PM,07/01/2016
10846,27,4:18:00 PM,10:29:00 PM,07/01/2016
10847,28,10:59:00 AM,5:38:00 PM,07/01/2016
10848,29,5:16:00 PM,10:53:00 PM,07/01/2016
10849,30,11:18:00 AM,3:55:00 PM,07/01/2016
10850,31,4:43:00 PM,10:11:00 PM,07/01/2016
10851,32,11:39:00 AM,5:03:00 PM,07/01/2016
10852,33,5:44:00 PM,10:08:00 PM,07/01/2016
10853,34,11:28:00 AM,5:45:00 PM,07/01/2016
10854,35,11:22:00 AM,4:51:00 PM,07/01/2016
10855,36,11:34:00 AM,5:25:00 PM,07/01/2016
10856,37,4:51:00 PM,11:02:00 PM,07/01/2016
10857,38,11:18:00 AM,3:41:00 PM,07/01/2016
10858,39,5:42:00 PM,11:36:00 PM,07/01/2016
10859,1,11:28:00 AM,5:32:00 PM,08/01/2016
10860,2,5:55:00 PM,10:41:00 PM,08/01/2016
10861,3,11:55:00 AM,3:19:00 PM,08/01/2016
10862,4,4:57:00 PM,10:58:00 PM,08/01/2016
10863,5,4:33:00 PM,11:49:00 PM,08/01/2016
10864,6,11:32:00 AM,4:55:00 PM,08/01/2016
10865,7,10:29:00 AM,5:52:00 PM,08/01/2016
10866,8,5:27:00 PM,10:37:00 PM,08/01/2016
10867,9,4:42:00 PM,11:54:00 PM,08/01/2016
10868,10,5:29:00 PM,11:19:00 PM,08/01/2016
10869,11,10:52:00 AM,3:04:00 PM,08/01/2016
10870,12,10:21:00 AM,5:28:00 PM,08/01/2016
10871,13,4:30:00 PM,10:52:00 PM,08/01/2016
10872,14,11:15:00 AM,5:39:00 PM,08/01/2016
10873,15,11:13:00 AM,4:46:00 PM,08/01/2016
10874,16,4:39:00 PM,10:59:00 PM,08/01/2016
10875,17,11:36:00 AM,4:59:00 PM,08/01/2016
10876,18,10:23:00 AM,5:44:00 PM,08/01/2016
10877,19,5:58:00 PM,11:36:00 PM,08/01/2016
10878,20,10:49:00 AM,5:52:00 PM,08/01/2016
10879,21,5:17:00 PM,11:21:00 PM,08/01/2016
10880,22,11:56:00 AM,4:29:00 PM,08/01/2016
10881,23,5:06:00 PM,11:44:00 PM,08/01/2016
10882,24,4:06:00 PM,10:57:00 PM,08/01/2016
10883,25,10:26:00 AM,3:14:00 PM,08/01/2016
10884,26,10:48:00 AM,5:11:00 PM,08/01/2016
10885,27,4:22:00 PM,10:03:00 PM,08/01/2016
10886,28,11:50:00 AM,5:37:00 PM,08/01/2016
10887,29,5:16:00 PM,10:00:00 PM,08/01/2016
10888,30,11:11:00 AM,5:10:00 PM,08/01/2016
10889,31,4:39:00 PM,11:06:00 PM,08/01/2016
10890,32,11:38:00 AM,4:55:00 PM,08/01/2016
10891,33,4:32:00 PM,11:56:00 PM,08/01/2016
10892,34,11:48:00 AM,4:58:00 PM,08/01/2016
10893,35,10:48:00 AM,4:53:00 PM,08/01/2016
10894,36,10:45:00 AM,3:19:00 PM,08/01/2016
10895,37,5:51:00 PM,11:03:00 PM,08/01/2016
10896,38,11:27:00 AM,3:20:00 PM,08/01/2016
10897,39,5:04:00 PM,10:45:00 PM,08/01/2016
10898,1,11:57:00 AM,5:30:00 PM,09/01/2016
10899,2,5:52:00 PM,10:47:00 PM,09/01/2016
10900,3,11:03:00 AM,5:24:00 PM,09/01/2016
10901,4,5:12:00 PM,11:35:00 PM,09/01/2016
10902,5,4:09:00 PM,11:18:00 PM,09/01/2016
10903,6,10:26:00 AM,4:17:00 PM,09/01/2016
10904,7,10:30:00 AM,5:04:00 PM,09/01/2016
10905,8,4:15:00 PM,11:35:00 PM,09/01/2016
10906,9,5:13:00 PM,10:33:00 PM,09/01/2016
10907,10,5:00:00 PM,11:21:00 PM,09/01/2016
10908,11,10:39:00 AM,4:09:00 PM,09/01/2016
10909,12,10:17:00 AM,4:35:00 PM,09/01/2016
10910,13,4:14:00 PM,10:36:00 PM,09/01/2016
10911,14,10:50:00 AM,3:01:00 PM,09/01/2016
10912,15,10:19:00 AM,5:37:00 PM,09/01/2016
10913,16,5:15:00 PM,11:59:00 PM,09/01/2016
10914,17,11:04:00 AM,5:38:00 PM,09/01/2016
10915,18,11:45:00 AM,4:37:00 PM,09/01/2016
10916,19,4:35:00 PM,10:42:00 PM,09/01/2016
10917,20,10:43:00 AM,3:57:00 PM,09/01/2016
10918,21,4:25:00 PM,10:47:00 PM,09/01/2016
10919,22,10:05:00 AM,4:35:00 PM,09/01/2016
10920,23,4:05:00 PM,11:31:00 PM,09/01/2016
10921,24,4:57:00 PM,11:40:00 PM,09/01/2016
10922,25,11:47:00 AM,3:26:00 PM,09/01/2016
10923,26,11:22:00 AM,4:22:00 PM,09/01/2016
10924,27,4:34:00 PM,10:14:00 PM,09/01/2016
10925,28,10:23:00 AM,4:35:00 PM,09/01/2016
10926,29,5:32:00 PM,10:45:00 PM,09/01/2016
10927,30,10:02:00 AM,4:26:00 PM,09/01/2016
10928,31,5:19:00 PM,11:24:00 PM,09/01/2016
10929,32,11:36:00 AM,5:27:00 PM,09/01/2016
10930,33,4:18:00 PM,11:28:00 PM,09/01/2016
10931,34,10:50:00 AM,4:13:00 PM,09/01/2016
10932,35,10:19:00 AM,3:43:00 PM,09/01/2016
10933,36,10:33:00 AM,4:18:00 PM,09/01/2016
10934,37,5:03:00 PM,11:52:00 PM,09/01/2016
10935,38,10:13:00 AM,3:54:00 PM,09/01/2016
10936,39,4:24:00 PM,11:39:00 PM,09/01/2016
10937,1,11:21:00 AM,5:14:00 PM,10/01/2016
10938,2,4:47:00 PM,11:11:00 PM,10/01/2016
10939,3,11:51:00 AM,5:23:00 PM,10/01/2016
10940,4,5:59:00 PM,11:08:00 PM,10/01/2016
10941,5,4:34:00 PM,11:29:00 PM,10/01/2016
10942,6,10:30:00 AM,4:02:00 PM,10/01/2016
10943,7,10:21:00 AM,5:58:00 PM,10/01/2016
10944,8,4:39:00 PM,10:30:00 PM,10/01/2016
10945,9,4:01:00 PM,11:05:00 PM,10/01/2016
10946,10,4:46:00 PM,10:41:00 PM,10/01/2016
10947,11,11:00:00 AM,5:39:00 PM,10/01/2016
10948,12,11:08:00 AM,5:31:00 PM,10/01/2016
10949,13,4:07:00 PM,11:20:00 PM,10/01/2016
10950,14,11:13:00 AM,3:56:00 PM,10/01/2016
10951,15,11:14:00 AM,5:40:00 PM,10/01/2016
10952,16,4:55:00 PM,11:39:00 PM,10/01/2016
10953,17,10:34:00 AM,5:14:00 PM,10/01/2016
10954,18,10:26:00 AM,4:36:00 PM,10/01/2016
10955,19,5:11:00 PM,11:20:00 PM,10/01/2016
10956,20,11:15:00 AM,4:31:00 PM,10/01/2016
10957,21,4:58:00 PM,11:07:00 PM,10/01/2016
10958,22,10:41:00 AM,4:54:00 PM,10/01/2016
10959,23,5:16:00 PM,10:11:00 PM,10/01/2016
10960,24,5:53:00 PM,10:45:00 PM,10/01/2016
10961,25,11:24:00 AM,3:44:00 PM,10/01/2016
10962,26,11:17:00 AM,3:28:00 PM,10/01/2016
10963,27,5:30:00 PM,11:06:00 PM,10/01/2016
10964,28,11:54:00 AM,4:40:00 PM,10/01/2016
10965,29,4:20:00 PM,10:49:00 PM,10/01/2016
10966,30,10:54:00 AM,4:33:00 PM,10/01/2016
10967,31,4:31:00 PM,10:10:00 PM,10/01/2016
10968,32,10:54:00 AM,4:32:00 PM,10/01/2016
10969,33,4:56:00 PM,11:24:00 PM,10/01/2016
10970,34,11:07:00 AM,5:16:00 PM,10/01/2016
10971,35,10:40:00 AM,4:11:00 PM,10/01/2016
10972,36,11:58:00 AM,3:22:00 PM,10/01/2016
10973,37,5:55:00 PM,11:49:00 PM,10/01/2016
10974,38,10:00:00 AM,5:25:00 PM,10/01/2016
10975,39,4:29:00 PM,10:53:00 PM,10/01/2016
10976,1,11:04:00 AM,4:06:00 PM,11/01/2016
10977,2,4:58:00 PM,10:40:00 PM,11/01/2016
10978,3,10:38:00 AM,5:51:00 PM,11/01/2016
10979,4,4:49:00 PM,10:47:00 PM,11/01/2016
10980,5,5:18:00 PM,11:54:00 PM,11/01/2016
10981,6,10:05:00 AM,5:10:00 PM,11/01/2016
10982,7,10:34:00 AM,4:18:00 PM,11/01/2016
10983,8,4:05:00 PM,11:34:00 PM,11/01/2016
10984,9,5:15:00 PM,10:22:00 PM,11/01/2016
10985,10,5:46:00 PM,10:46:00 PM,11/01/2016
10986,11,11:55:00 AM,5:02:00 PM,11/01/2016
10987,12,10:58:00 AM,4:29:00 PM,11/01/2016
10988,13,4:06:00 PM,11:17:00 PM,11/01/2016
10989,14,11:39:00 AM,3:11:00 PM,11/01/2016
10990,15,11:06:00 AM,3:25:00 PM,11/01/2016
10991,16,4:20:00 PM,10:57:00 PM,11/01/2016
10992,17,10:33:00 AM,5:35:00 PM,11/01/2016
10993,18,11:52:00 AM,5:44:00 PM,11/01/2016
10994,19,5:24:00 PM,10:48:00 PM,11/01/2016
10995,20,11:47:00 AM,4:57:00 PM,11/01/2016
10996,21,5:43:00 PM,10:51:00 PM,11/01/2016
10997,22,10:43:00 AM,4:08:00 PM,11/01/2016
10998,23,5:34:00 PM,10:06:00 PM,11/01/2016
10999,24,5:52:00 PM,10:47:00 PM,11/01/2016
11000,25,10:10:00 AM,4:13:00 PM,11/01/2016
11001,26,10:46:00 AM,4:05:00 PM,11/01/2016
11002,27,5:12:00 PM,10:48:00 PM,11/01/2016
11003,28,10:19:00 AM,5:03:00 PM,11/01/2016
11004,29,4:29:00 PM,11:34:00 PM,11/01/2016
11005,30,11:33:00 AM,4:37:00 PM,11/01/2016
11006,31,4:21:00 PM,10:49:00 PM,11/01/2016
11007,32,10:19:00 AM,3:44:00 PM,11/01/2016
11008,33,5:58:00 PM,11:05:00 PM,11/01/2016
11009,34,10:31:00 AM,4:03:00 PM,11/01/2016
11010,35,11:07:00 AM,4:15:00 PM,11/01/2016
11011,36,10:30:00 AM,5:47:00 PM,11/01/2016
11012,37,5:28:00 PM,11:41:00 PM,11/01/2016
11013,38,11:34:00 AM,5:16:00 PM,11/01/2016
11014,39,4:53:00 PM,10:55:00 PM,11/01/2016
11015,1,11:47:00 AM,5:57:00 PM,12/01/2016
11016,2,5:24:00 PM,10:52:00 PM,12/01/2016
11017,3,11:55:00 AM,4:44:00 PM,12/01/2016
11018,4,5:57:00 PM,10:14:00 PM,12/01/2016
11019,5,5:20:00 PM,11:24:00 PM,12/01/2016
11020,6,10:41:00 AM,3:09:00 PM,12/01/2016
11021,7,10:22:00 AM,3:14:00 PM,12/01/2016
11022,8,4:29:00 PM,10:13:00 PM,12/01/2016
11023,9,4:25:00 PM,10:27:00 PM,12/01/2016
11024,10,5:44:00 PM,11:58:00 PM,12/01/2016
11025,11,10:24:00 AM,4:18:00 PM,12/01/2016
11026,12,10:26:00 AM,3:28:00 PM,12/01/2016
11027,13,4:34:00 PM,11:39:00 PM,12/01/2016
11028,14,10:24:00 AM,4:45:00 PM,12/01/2016
11029,15,10:41:00 AM,4:12:00 PM,12/01/2016
11030,16,5:51:00 PM,10:08:00 PM,12/01/2016
11031,17,10:18:00 AM,4:49:00 PM,12/01/2016
11032,18,10:14:00 AM,5:14:00 PM,12/01/2016
11033,19,5:06:00 PM,10:49:00 PM,12/01/2016
11034,20,11:49:00 AM,3:14:00 PM,12/01/2016
11035,21,4:36:00 PM,10:58:00 PM,12/01/2016
11036,22,11:41:00 AM,4:21:00 PM,12/01/2016
11037,23,4:55:00 PM,11:41:00 PM,12/01/2016
11038,24,4:29:00 PM,10:11:00 PM,12/01/2016
11039,25,11:04:00 AM,3:25:00 PM,12/01/2016
11040,26,10:51:00 AM,3:33:00 PM,12/01/2016
11041,27,4:54:00 PM,10:53:00 PM,12/01/2016
11042,28,10:31:00 AM,3:57:00 PM,12/01/2016
11043,29,4:00:00 PM,11:24:00 PM,12/01/2016
11044,30,11:46:00 AM,4:31:00 PM,12/01/2016
11045,31,4:34:00 PM,11:22:00 PM,12/01/2016
11046,32,11:19:00 AM,3:29:00 PM,12/01/2016
11047,33,5:50:00 PM,11:43:00 PM,12/01/2016
11048,34,10:40:00 AM,3:57:00 PM,12/01/2016
11049,35,11:34:00 AM,4:38:00 PM,12/01/2016
11050,36,10:02:00 AM,4:22:00 PM,12/01/2016
11051,37,4:06:00 PM,11:33:00 PM,12/01/2016
11052,38,11:46:00 AM,4:10:00 PM,12/01/2016
11053,39,4:37:00 PM,11:51:00 PM,12/01/2016
11054,1,11:57:00 AM,3:07:00 PM,13/01/2016
11055,2,5:48:00 PM,10:20:00 PM,13/01/2016
11056,3,10:38:00 AM,4:43:00 PM,13/01/2016
11057,4,5:02:00 PM,10:21:00 PM,13/01/2016
11058,5,4:15:00 PM,10:35:00 PM,13/01/2016
11059,6,10:59:00 AM,3:51:00 PM,13/01/2016
11060,7,11:25:00 AM,4:29:00 PM,13/01/2016
11061,8,5:22:00 PM,11:58:00 PM,13/01/2016
11062,9,5:24:00 PM,11:39:00 PM,13/01/2016
11063,10,4:53:00 PM,11:44:00 PM,13/01/2016
11064,11,10:56:00 AM,4:46:00 PM,13/01/2016
11065,12,10:37:00 AM,4:13:00 PM,13/01/2016
11066,13,4:44:00 PM,11:32:00 PM,13/01/2016
11067,14,11:14:00 AM,4:19:00 PM,13/01/2016
11068,15,10:55:00 AM,4:55:00 PM,13/01/2016
11069,16,5:03:00 PM,10:59:00 PM,13/01/2016
11070,17,11:45:00 AM,3:59:00 PM,13/01/2016
11071,18,10:33:00 AM,3:38:00 PM,13/01/2016
11072,19,5:38:00 PM,10:01:00 PM,13/01/2016
11073,20,11:19:00 AM,4:28:00 PM,13/01/2016
11074,21,5:36:00 PM,10:29:00 PM,13/01/2016
11075,22,11:23:00 AM,5:48:00 PM,13/01/2016
11076,23,4:47:00 PM,11:53:00 PM,13/01/2016
11077,24,5:27:00 PM,11:58:00 PM,13/01/2016
11078,25,11:12:00 AM,4:53:00 PM,13/01/2016
11079,26,10:15:00 AM,4:14:00 PM,13/01/2016
11080,27,5:04:00 PM,10:09:00 PM,13/01/2016
11081,28,10:04:00 AM,3:16:00 PM,13/01/2016
11082,29,5:44:00 PM,10:09:00 PM,13/01/2016
11083,30,11:02:00 AM,5:57:00 PM,13/01/2016
11084,31,5:30:00 PM,10:07:00 PM,13/01/2016
11085,32,10:23:00 AM,5:40:00 PM,13/01/2016
11086,33,5:42:00 PM,11:25:00 PM,13/01/2016
11087,34,11:56:00 AM,3:17:00 PM,13/01/2016
11088,35,11:02:00 AM,5:34:00 PM,13/01/2016
11089,36,11:50:00 AM,5:02:00 PM,13/01/2016
11090,37,5:59:00 PM,11:41:00 PM,13/01/2016
11091,38,10:01:00 AM,3:34:00 PM,13/01/2016
11092,39,4:34:00 PM,10:59:00 PM,13/01/2016
11093,1,11:00:00 AM,5:09:00 PM,14/01/2016
11094,2,4:42:00 PM,11:53:00 PM,14/01/2016
11095,3,10:21:00 AM,5:00:00 PM,14/01/2016
11096,4,5:59:00 PM,11:48:00 PM,14/01/2016
11097,5,5:31:00 PM,10:10:00 PM,14/01/2016
11098,6,11:21:00 AM,3:06:00 PM,14/01/2016
11099,7,10:11:00 AM,3:12:00 PM,14/01/2016
11100,8,4:49:00 PM,11:22:00 PM,14/01/2016
11101,9,5:13:00 PM,11:26:00 PM,14/01/2016
11102,10,5:49:00 PM,11:37:00 PM,14/01/2016
11103,11,11:27:00 AM,3:53:00 PM,14/01/2016
11104,12,10:19:00 AM,5:41:00 PM,14/01/2016
11105,13,4:08:00 PM,10:57:00 PM,14/01/2016
11106,14,10:42:00 AM,3:34:00 PM,14/01/2016
11107,15,10:47:00 AM,3:23:00 PM,14/01/2016
11108,16,4:18:00 PM,11:54:00 PM,14/01/2016
11109,17,11:21:00 AM,3:34:00 PM,14/01/2016
11110,18,10:11:00 AM,4:39:00 PM,14/01/2016
11111,19,5:34:00 PM,11:31:00 PM,14/01/2016
11112,20,11:58:00 AM,3:57:00 PM,14/01/2016
11113,21,4:59:00 PM,11:02:00 PM,14/01/2016
11114,22,10:02:00 AM,5:54:00 PM,14/01/2016
11115,23,5:36:00 PM,11:22:00 PM,14/01/2016
11116,24,5:58:00 PM,11:12:00 PM,14/01/2016
11117,25,11:33:00 AM,3:13:00 PM,14/01/2016
11118,26,11:35:00 AM,4:04:00 PM,14/01/2016
11119,27,5:00:00 PM,10:47:00 PM,14/01/2016
11120,28,11:35:00 AM,4:12:00 PM,14/01/2016
11121,29,4:52:00 PM,10:47:00 PM,14/01/2016
11122,30,11:18:00 AM,4:31:00 PM,14/01/2016
11123,31,5:58:00 PM,10:57:00 PM,14/01/2016
11124,32,10:57:00 AM,3:53:00 PM,14/01/2016
11125,33,5:21:00 PM,11:41:00 PM,14/01/2016
11126,34,10:04:00 AM,5:01:00 PM,14/01/2016
11127,35,11:18:00 AM,4:53:00 PM,14/01/2016
11128,36,10:10:00 AM,3:40:00 PM,14/01/2016
11129,37,5:59:00 PM,10:09:00 PM,14/01/2016
11130,38,11:23:00 AM,4:31:00 PM,14/01/2016
11131,39,4:25:00 PM,11:46:00 PM,14/01/2016
11132,1,11:05:00 AM,4:57:00 PM,15/01/2016
11133,2,4:54:00 PM,10:55:00 PM,15/01/2016
11134,3,10:42:00 AM,3:25:00 PM,15/01/2016
11135,4,4:12:00 PM,10:23:00 PM,15/01/2016
11136,5,5:17:00 PM,10:23:00 PM,15/01/2016
11137,6,10:51:00 AM,3:16:00 PM,15/01/2016
11138,7,11:30:00 AM,5:35:00 PM,15/01/2016
11139,8,5:06:00 PM,11:39:00 PM,15/01/2016
11140,9,4:26:00 PM,10:49:00 PM,15/01/2016
11141,10,5:22:00 PM,10:25:00 PM,15/01/2016
11142,11,10:32:00 AM,4:09:00 PM,15/01/2016
11143,12,11:55:00 AM,4:17:00 PM,15/01/2016
11144,13,4:20:00 PM,10:27:00 PM,15/01/2016
11145,14,11:51:00 AM,4:20:00 PM,15/01/2016
11146,15,11:58:00 AM,5:37:00 PM,15/01/2016
11147,16,4:40:00 PM,10:18:00 PM,15/01/2016
11148,17,11:57:00 AM,5:19:00 PM,15/01/2016
11149,18,11:53:00 AM,3:42:00 PM,15/01/2016
11150,19,4:32:00 PM,10:14:00 PM,15/01/2016
11151,20,10:36:00 AM,4:26:00 PM,15/01/2016
11152,21,4:47:00 PM,10:31:00 PM,15/01/2016
11153,22,11:33:00 AM,4:03:00 PM,15/01/2016
11154,23,4:16:00 PM,10:15:00 PM,15/01/2016
11155,24,5:39:00 PM,10:24:00 PM,15/01/2016
11156,25,10:27:00 AM,3:19:00 PM,15/01/2016
11157,26,11:59:00 AM,4:01:00 PM,15/01/2016
11158,27,5:45:00 PM,11:08:00 PM,15/01/2016
11159,28,11:10:00 AM,4:48:00 PM,15/01/2016
11160,29,4:10:00 PM,10:18:00 PM,15/01/2016
11161,30,10:21:00 AM,4:13:00 PM,15/01/2016
11162,31,4:46:00 PM,10:44:00 PM,15/01/2016
11163,32,11:34:00 AM,5:36:00 PM,15/01/2016
11164,33,5:39:00 PM,10:11:00 PM,15/01/2016
11165,34,11:17:00 AM,3:39:00 PM,15/01/2016
11166,35,10:42:00 AM,3:34:00 PM,15/01/2016
11167,36,10:18:00 AM,5:01:00 PM,15/01/2016
11168,37,4:53:00 PM,10:49:00 PM,15/01/2016
11169,38,10:30:00 AM,3:00:00 PM,15/01/2016
11170,39,4:01:00 PM,10:57:00 PM,15/01/2016
11171,1,11:17:00 AM,3:55:00 PM,16/01/2016
11172,2,4:53:00 PM,11:23:00 PM,16/01/2016
11173,3,11:54:00 AM,3:06:00 PM,16/01/2016
11174,4,5:43:00 PM,10:53:00 PM,16/01/2016
11175,5,4:31:00 PM,11:31:00 PM,16/01/2016
11176,6,11:09:00 AM,4:02:00 PM,16/01/2016
11177,7,10:31:00 AM,3:27:00 PM,16/01/2016
11178,8,5:26:00 PM,10:20:00 PM,16/01/2016
11179,9,5:26:00 PM,10:28:00 PM,16/01/2016
11180,10,4:15:00 PM,10:58:00 PM,16/01/2016
11181,11,11:28:00 AM,5:29:00 PM,16/01/2016
11182,12,11:53:00 AM,3:39:00 PM,16/01/2016
11183,13,4:55:00 PM,11:58:00 PM,16/01/2016
11184,14,11:03:00 AM,4:52:00 PM,16/01/2016
11185,15,10:31:00 AM,5:34:00 PM,16/01/2016
11186,16,5:03:00 PM,11:25:00 PM,16/01/2016
11187,17,11:28:00 AM,4:02:00 PM,16/01/2016
11188,18,10:38:00 AM,4:43:00 PM,16/01/2016
11189,19,4:11:00 PM,11:22:00 PM,16/01/2016
11190,20,11:52:00 AM,4:31:00 PM,16/01/2016
